timestamp,hour,day_of_year,cloud_cover,temperature,humidity,wind_speed,solar_kwh
2024-02-01 09:00:00,9,32,21.1,13.2,55.6,3.28,0.333
2024-02-01 10:00:00,10,32,32.9,18.2,53.6,2.85,0.291
2024-02-01 11:00:00,11,32,35.1,17.2,63.4,2.47,0.344
2024-02-01 12:00:00,12,32,32.0,17.5,58.2,3.64,0.467
2024-02-01 13:00:00,13,32,37.6,10.6,49.4,2.26,0.475
2024-02-01 14:00:00,14,32,24.7,12.7,48.1,0.79,0.494
2024-02-01 15:00:00,15,32,31.2,15.8,57.3,2.33,0.465
2024-02-01 16:00:00,16,32,63.5,13.3,78.1,3.56,0.208
2024-02-01 17:00:00,17,32,43.3,16.9,52.4,2.95,0.081
2024-02-01 18:00:00,18,32,37.4,13.2,62.3,1.65,0.013
2024-02-01 19:00:00,19,32,41.5,15.4,50.5,8.67,0.0
2024-02-01 20:00:00,20,32,32.5,13.8,49.4,3.73,0.0
2024-02-01 21:00:00,21,32,37.0,22.6,65.4,1.29,0.141
2024-02-01 22:00:00,22,32,10.5,8.8,51.2,3.89,0.0
2024-02-01 23:00:00,23,32,22.0,14.4,56.3,4.39,0.096
2024-02-02 00:00:00,0,33,5.0,19.7,58.2,3.44,0.0
2024-02-02 01:00:00,1,33,2.1,12.6,49.1,3.07,0.013
2024-02-02 02:00:00,2,33,10.5,14.6,43.7,2.78,0.002
2024-02-02 03:00:00,3,33,25.3,13.1,59.2,3.37,0.0
2024-02-02 04:00:00,4,33,3.6,17.5,44.7,0.01,0.0
2024-02-02 05:00:00,5,33,59.8,13.6,59.1,3.49,0.0
2024-02-02 06:00:00,6,33,65.4,9.7,60.5,2.4,0.0
2024-02-02 07:00:00,7,33,42.4,14.7,55.5,1.69,0.071
2024-02-02 08:00:00,8,33,31.5,17.5,51.7,5.54,0.186
2024-02-02 09:00:00,9,33,9.0,9.2,58.8,4.34,0.348
2024-02-02 10:00:00,10,33,5.8,9.6,49.4,2.54,0.577
2024-02-02 11:00:00,11,33,33.2,11.7,62.0,3.08,0.518
2024-02-02 12:00:00,12,33,83.8,15.9,72.1,1.21,0.178
2024-02-02 13:00:00,13,33,28.8,16.1,55.2,3.19,0.435
2024-02-02 14:00:00,14,33,14.4,13.1,53.7,0.87,0.561
2024-02-02 15:00:00,15,33,39.7,16.9,59.2,1.21,0.348
2024-02-02 16:00:00,16,33,51.5,9.4,56.1,5.64,0.325
2024-02-02 17:00:00,17,33,83.4,18.7,65.2,2.19,0.155
2024-02-02 18:00:00,18,33,48.1,19.9,53.4,2.15,0.104
2024-02-02 19:00:00,19,33,36.7,18.8,58.6,3.24,0.087
2024-02-02 20:00:00,20,33,31.1,22.7,72.4,4.79,0.03
2024-02-02 21:00:00,21,33,47.3,14.6,58.9,2.24,0.0
2024-02-02 22:00:00,22,33,22.5,18.3,59.6,5.42,0.005
2024-02-02 23:00:00,23,33,9.6,14.7,54.4,4.51,0.047
2024-02-03 00:00:00,0,34,11.0,17.0,47.1,4.12,0.0
2024-02-03 01:00:00,1,34,72.0,14.8,57.2,1.84,0.0
2024-02-03 02:00:00,2,34,29.1,17.8,49.9,3.45,0.007
2024-02-03 03:00:00,3,34,70.0,19.3,63.6,6.32,0.0
2024-02-03 04:00:00,4,34,59.9,16.8,59.2,3.31,0.0
2024-02-03 05:00:00,5,34,60.0,15.2,62.8,6.93,0.0
2024-02-03 06:00:00,6,34,13.5,18.9,51.3,7.11,0.0
2024-02-03 07:00:00,7,34,40.4,21.0,62.4,0.31,0.151
2024-02-03 08:00:00,8,34,40.5,20.9,66.9,8.57,0.297
2024-02-03 09:00:00,9,34,46.3,18.6,54.7,2.92,0.328
2024-02-03 10:00:00,10,34,40.6,14.9,56.4,4.07,0.421
2024-02-03 11:00:00,11,34,22.1,14.1,58.1,5.56,0.525
2024-02-03 12:00:00,12,34,19.7,17.4,47.5,1.69,0.558
2024-02-03 13:00:00,13,34,33.1,16.3,58.6,3.49,0.549
2024-02-03 14:00:00,14,34,55.7,16.7,64.7,3.46,0.386
2024-02-03 15:00:00,15,34,33.5,17.5,55.0,0.74,0.365
2024-02-03 16:00:00,16,34,31.3,12.6,52.5,3.77,0.274
2024-02-03 17:00:00,17,34,23.8,15.4,57.1,0.53,0.257
2024-02-03 18:00:00,18,34,14.4,20.9,48.8,2.49,0.153
2024-02-03 19:00:00,19,34,77.2,13.0,65.6,3.04,0.0
2024-02-03 20:00:00,20,34,58.1,18.5,68.3,7.42,0.0
2024-02-03 21:00:00,21,34,20.7,13.8,50.6,2.31,0.016
2024-02-03 22:00:00,22,34,30.0,13.7,47.6,3.22,0.0
2024-02-03 23:00:00,23,34,33.5,14.6,60.2,0.84,0.0
2024-02-04 00:00:00,0,35,33.3,12.9,52.0,6.05,0.01
2024-02-04 01:00:00,1,35,57.2,14.3,67.1,3.77,0.0
2024-02-04 02:00:00,2,35,25.3,13.3,54.9,0.78,0.0
2024-02-04 03:00:00,3,35,13.5,15.4,45.3,5.05,0.0
2024-02-04 04:00:00,4,35,5.1,22.1,58.9,0.58,0.108
2024-02-04 05:00:00,5,35,10.6,12.6,46.7,2.38,0.071
2024-02-04 06:00:00,6,35,24.7,16.4,46.4,2.87,0.01
2024-02-04 07:00:00,7,35,43.2,14.6,56.4,5.57,0.166
2024-02-04 08:00:00,8,35,48.2,16.7,63.6,0.76,0.295
2024-02-04 09:00:00,9,35,26.1,18.0,57.8,5.81,0.326
2024-02-04 10:00:00,10,35,7.6,17.4,40.4,2.2,0.616
2024-02-04 11:00:00,11,35,60.3,15.5,63.4,3.28,0.35
2024-02-04 12:00:00,12,35,25.8,19.4,53.8,3.53,0.544
2024-02-04 13:00:00,13,35,37.1,16.8,57.0,2.09,0.459
2024-02-04 14:00:00,14,35,66.6,16.7,67.4,4.8,0.259
2024-02-04 15:00:00,15,35,66.9,18.6,66.7,4.33,0.338
2024-02-04 16:00:00,16,35,54.6,18.5,57.3,2.3,0.224
2024-02-04 17:00:00,17,35,17.0,19.9,54.0,4.56,0.364
2024-02-04 18:00:00,18,35,26.5,16.6,65.7,1.43,0.174
2024-02-04 19:00:00,19,35,6.8,14.9,51.3,4.95,0.02
2024-02-04 20:00:00,20,35,54.5,12.3,61.6,0.09,0.0
2024-02-04 21:00:00,21,35,64.1,15.6,61.4,2.02,0.0
2024-02-04 22:00:00,22,35,69.1,16.2,68.7,4.25,0.0
2024-02-04 23:00:00,23,35,6.0,13.4,51.1,2.31,0.0
2024-02-05 00:00:00,0,36,26.2,12.1,59.8,4.01,0.031
2024-02-05 01:00:00,1,36,15.6,9.7,51.3,2.08,0.016
2024-02-05 02:00:00,2,36,28.1,19.9,55.8,3.86,0.0
2024-02-05 03:00:00,3,36,19.7,16.2,47.6,3.88,0.085
2024-02-05 04:00:00,4,36,37.8,11.8,54.2,1.19,0.04
2024-02-05 05:00:00,5,36,63.0,17.6,58.5,2.27,0.025
2024-02-05 06:00:00,6,36,30.7,15.3,57.0,3.88,0.0
2024-02-05 07:00:00,7,36,7.3,12.7,58.8,3.98,0.164
2024-02-05 08:00:00,8,36,27.7,14.9,58.1,1.37,0.353
2024-02-05 09:00:00,9,36,67.5,14.7,50.4,0.04,0.154
2024-02-05 10:00:00,10,36,46.0,18.1,61.8,0.8,0.386
2024-02-05 11:00:00,11,36,9.1,14.3,49.5,1.51,0.692
2024-02-05 12:00:00,12,36,22.6,12.0,49.5,0.64,0.677
2024-02-05 13:00:00,13,36,24.2,16.1,57.8,0.58,0.657
2024-02-05 14:00:00,14,36,28.9,16.7,54.2,3.26,0.433
2024-02-05 15:00:00,15,36,6.0,15.8,52.7,4.39,0.509
2024-02-05 16:00:00,16,36,26.1,15.9,48.2,3.8,0.47
2024-02-05 17:00:00,17,36,55.6,13.5,63.0,4.99,0.251
2024-02-05 18:00:00,18,36,42.7,17.9,51.7,5.13,0.106
2024-02-05 19:00:00,19,36,52.3,12.9,67.6,6.1,0.044
2024-02-05 20:00:00,20,36,28.2,21.6,56.4,2.41,0.017
2024-02-05 21:00:00,21,36,33.0,15.5,60.6,5.24,0.014
2024-02-05 22:00:00,22,36,32.7,18.3,58.8,6.08,0.063
2024-02-05 23:00:00,23,36,18.0,15.0,48.5,3.56,0.0
2024-02-06 00:00:00,0,37,10.3,11.9,48.0,3.78,0.029
2024-02-06 01:00:00,1,37,24.6,15.8,47.9,2.78,0.056
2024-02-06 02:00:00,2,37,32.4,16.0,63.8,2.96,0.035
2024-02-06 03:00:00,3,37,65.0,16.2,56.4,7.29,0.0
2024-02-06 04:00:00,4,37,27.2,17.4,46.5,2.42,0.012
2024-02-06 05:00:00,5,37,61.0,20.9,60.9,1.24,0.013
2024-02-06 06:00:00,6,37,54.6,11.1,67.6,1.99,0.0
2024-02-06 07:00:00,7,37,3.9,19.4,52.9,2.88,0.103
2024-02-06 08:00:00,8,37,21.6,18.7,59.1,0.55,0.418
2024-02-06 09:00:00,9,37,51.8,12.3,59.2,1.76,0.312
2024-02-06 10:00:00,10,37,45.6,17.7,66.4,1.82,0.432
2024-02-06 11:00:00,11,37,9.2,15.4,48.0,1.48,0.682
2024-02-06 12:00:00,12,37,67.9,15.4,63.4,0.8,0.432
2024-02-06 13:00:00,13,37,31.5,18.3,51.6,5.21,0.602
2024-02-06 14:00:00,14,37,48.5,15.0,68.8,0.46,0.524
2024-02-06 15:00:00,15,37,32.4,19.1,53.3,4.73,0.35
2024-02-06 16:00:00,16,37,38.7,17.8,61.3,3.48,0.329
2024-02-06 17:00:00,17,37,43.2,19.4,62.5,3.06,0.194
2024-02-06 18:00:00,18,37,33.9,18.8,56.5,3.03,0.146
2024-02-06 19:00:00,19,37,43.3,18.0,55.1,2.52,0.023
2024-02-06 20:00:00,20,37,65.8,13.2,59.0,5.38,0.0
2024-02-06 21:00:00,21,37,11.8,15.4,52.5,5.92,0.0
2024-02-06 22:00:00,22,37,37.7,20.9,59.0,0.93,0.023
2024-02-06 23:00:00,23,37,57.4,18.3,66.9,3.67,0.0
2024-02-07 00:00:00,0,38,17.7,13.6,62.5,6.36,0.0
2024-02-07 01:00:00,1,38,52.3,19.1,62.1,8.87,0.0
2024-02-07 02:00:00,2,38,12.3,13.7,47.8,1.09,0.026
2024-02-07 03:00:00,3,38,31.5,15.9,58.1,0.88,0.0
2024-02-07 04:00:00,4,38,37.7,19.2,56.6,3.59,0.083
2024-02-07 05:00:00,5,38,4.3,21.6,47.7,2.94,0.002
2024-02-07 06:00:00,6,38,10.0,19.3,53.6,4.65,0.0
2024-02-07 07:00:00,7,38,58.3,18.7,59.6,4.95,0.045
2024-02-07 08:00:00,8,38,13.4,19.4,49.6,2.6,0.418
2024-02-07 09:00:00,9,38,42.5,13.8,54.0,1.7,0.442
2024-02-07 10:00:00,10,38,24.1,15.6,48.3,3.88,0.482
2024-02-07 11:00:00,11,38,61.9,10.8,55.0,3.0,0.348
2024-02-07 12:00:00,12,38,45.5,18.9,56.1,0.01,0.514
2024-02-07 13:00:00,13,38,41.9,13.2,58.9,3.77,0.482
2024-02-07 14:00:00,14,38,82.1,14.8,63.6,6.74,0.197
2024-02-07 15:00:00,15,38,63.0,13.3,58.8,3.06,0.237
2024-02-07 16:00:00,16,38,20.7,14.8,58.6,1.35,0.555
2024-02-07 17:00:00,17,38,64.4,20.0,58.8,1.95,0.112
2024-02-07 18:00:00,18,38,36.6,12.7,52.8,4.1,0.103
2024-02-07 19:00:00,19,38,44.3,16.1,67.3,6.09,0.0
2024-02-07 20:00:00,20,38,4.4,27.3,52.0,1.32,0.0
2024-02-07 21:00:00,21,38,34.3,13.3,54.9,2.99,0.014
2024-02-07 22:00:00,22,38,63.5,15.3,61.4,1.04,0.0
2024-02-07 23:00:00,23,38,14.1,14.6,58.6,5.14,0.0
2024-02-08 00:00:00,0,39,6.2,17.5,48.1,3.86,0.0
2024-02-08 01:00:00,1,39,14.7,16.6,47.6,1.44,0.043
2024-02-08 02:00:00,2,39,43.1,21.1,56.3,2.14,0.0
2024-02-08 03:00:00,3,39,20.4,11.4,59.5,0.68,0.045
2024-02-08 04:00:00,4,39,23.7,12.4,51.4,1.0,0.0
2024-02-08 05:00:00,5,39,20.8,24.8,54.6,5.23,0.012
2024-02-08 06:00:00,6,39,52.8,17.3,63.2,1.84,0.0
2024-02-08 07:00:00,7,39,27.2,13.6,55.2,6.82,0.22
2024-02-08 08:00:00,8,39,60.2,21.4,52.3,0.37,0.265
2024-02-08 09:00:00,9,39,43.8,12.5,69.2,2.96,0.363
2024-02-08 10:00:00,10,39,35.8,14.9,55.7,4.54,0.477
2024-02-08 11:00:00,11,39,33.0,19.1,47.7,4.43,0.579
2024-02-08 12:00:00,12,39,39.9,20.8,65.2,3.58,0.578
2024-02-08 13:00:00,13,39,43.1,16.7,54.3,5.58,0.555
2024-02-08 14:00:00,14,39,88.2,20.2,69.6,3.62,0.149
2024-02-08 15:00:00,15,39,15.1,12.7,50.4,4.0,0.581
2024-02-08 16:00:00,16,39,47.5,12.0,54.8,1.57,0.308
2024-02-08 17:00:00,17,39,58.3,18.1,54.1,4.6,0.178
2024-02-08 18:00:00,18,39,40.1,19.7,60.0,5.1,0.155
2024-02-08 19:00:00,19,39,71.9,22.6,67.8,6.07,0.03
2024-02-08 20:00:00,20,39,24.1,15.6,53.8,6.21,0.0
2024-02-08 21:00:00,21,39,72.7,19.0,70.8,4.6,0.103
2024-02-08 22:00:00,22,39,50.8,14.4,56.9,2.38,0.0
2024-02-08 23:00:00,23,39,40.2,19.4,68.0,1.04,0.0
2024-02-09 00:00:00,0,40,6.2,16.6,47.7,2.55,0.0
2024-02-09 01:00:00,1,40,83.9,16.4,72.3,1.03,0.0
2024-02-09 02:00:00,2,40,13.4,15.5,49.8,3.64,0.024
2024-02-09 03:00:00,3,40,57.6,14.3,60.0,0.3,0.0
2024-02-09 04:00:00,4,40,31.1,18.7,53.4,3.12,0.036
2024-02-09 05:00:00,5,40,25.2,15.2,61.8,3.44,0.02
2024-02-09 06:00:00,6,40,69.4,17.8,66.3,4.18,0.0
2024-02-09 07:00:00,7,40,71.6,14.2,67.6,2.23,0.0
2024-02-09 08:00:00,8,40,69.8,17.6,63.7,4.1,0.105
2024-02-09 09:00:00,9,40,26.2,20.1,55.4,2.03,0.458
2024-02-09 10:00:00,10,40,27.8,20.4,50.7,2.17,0.536
2024-02-09 11:00:00,11,40,49.8,17.0,63.4,1.13,0.597
2024-02-09 12:00:00,12,40,34.4,19.8,55.7,4.73,0.636
2024-02-09 13:00:00,13,40,45.2,17.0,59.7,6.35,0.601
2024-02-09 14:00:00,14,40,45.0,20.3,52.1,6.4,0.613
2024-02-09 15:00:00,15,40,59.1,11.6,72.0,7.12,0.317
2024-02-09 16:00:00,16,40,39.1,16.7,66.0,5.16,0.444
2024-02-09 17:00:00,17,40,44.7,20.7,60.5,3.58,0.236
2024-02-09 18:00:00,18,40,17.7,15.5,52.6,2.29,0.154
2024-02-09 19:00:00,19,40,27.1,16.9,50.7,2.55,0.06
2024-02-09 20:00:00,20,40,45.8,22.3,69.7,0.58,0.038
2024-02-09 21:00:00,21,40,17.9,16.9,57.8,3.34,0.0
2024-02-09 22:00:00,22,40,26.6,17.1,59.7,7.85,0.024
2024-02-09 23:00:00,23,40,23.1,16.1,53.7,6.43,0.084
2024-02-10 00:00:00,0,41,14.8,16.8,58.4,5.15,0.0
2024-02-10 01:00:00,1,41,97.1,15.0,68.6,2.87,0.0
2024-02-10 02:00:00,2,41,62.4,20.3,64.9,1.81,0.0
2024-02-10 03:00:00,3,41,11.8,21.2,52.1,2.81,0.0
2024-02-10 04:00:00,4,41,27.4,11.1,62.8,1.41,0.0
2024-02-10 05:00:00,5,41,15.3,16.5,56.6,5.94,0.0
2024-02-10 06:00:00,6,41,25.7,19.1,58.2,3.18,0.0
2024-02-10 07:00:00,7,41,29.7,20.5,53.9,1.8,0.132
2024-02-10 08:00:00,8,41,61.2,13.0,66.6,1.13,0.283
2024-02-10 09:00:00,9,41,13.7,16.2,46.3,2.43,0.523
2024-02-10 10:00:00,10,41,11.3,19.2,48.3,6.0,0.731
2024-02-10 11:00:00,11,41,20.5,11.2,60.1,3.29,0.749
2024-02-10 12:00:00,12,41,58.8,14.5,64.4,3.91,0.48
2024-02-10 13:00:00,13,41,20.9,17.1,51.1,1.24,0.935
2024-02-10 14:00:00,14,41,42.5,21.0,62.6,0.88,0.614
2024-02-10 15:00:00,15,41,68.7,20.4,62.4,0.41,0.355
2024-02-10 16:00:00,16,41,29.7,14.2,51.5,3.06,0.494
2024-02-10 17:00:00,17,41,11.0,13.4,45.2,3.32,0.337
2024-02-10 18:00:00,18,41,46.1,17.8,60.0,1.61,0.148
2024-02-10 19:00:00,19,41,9.3,19.3,54.7,2.75,0.0
2024-02-10 20:00:00,20,41,37.9,16.1,60.6,1.16,0.0
2024-02-10 21:00:00,21,41,30.8,19.2,52.1,4.08,0.0
2024-02-10 22:00:00,22,41,40.5,16.8,53.3,5.36,0.0
2024-02-10 23:00:00,23,41,9.2,15.8,48.4,0.2,0.018
2024-02-11 00:00:00,0,42,54.4,22.1,61.0,4.79,0.0
2024-02-11 01:00:00,1,42,5.8,17.8,49.4,4.25,0.041
2024-02-11 02:00:00,2,42,10.9,19.4,52.3,1.56,0.0
2024-02-11 03:00:00,3,42,39.2,23.3,60.6,2.82,0.004
2024-02-11 04:00:00,4,42,8.6,17.3,47.4,2.85,0.0
2024-02-11 05:00:00,5,42,30.4,24.2,60.7,5.96,0.0
2024-02-11 06:00:00,6,42,55.5,19.0,64.2,3.31,0.0
2024-02-11 07:00:00,7,42,29.5,15.7,66.0,1.21,0.113
2024-02-11 08:00:00,8,42,52.0,10.6,60.2,1.97,0.323
2024-02-11 09:00:00,9,42,59.9,14.0,67.9,3.62,0.329
2024-02-11 10:00:00,10,42,56.5,13.5,61.3,4.98,0.4
2024-02-11 11:00:00,11,42,81.2,13.6,62.6,1.21,0.227
2024-02-11 12:00:00,12,42,46.9,13.3,59.6,5.94,0.604
2024-02-11 13:00:00,13,42,38.3,12.8,51.6,1.52,0.643
2024-02-11 14:00:00,14,42,23.8,19.0,47.5,2.94,0.775
2024-02-11 15:00:00,15,42,50.5,17.5,58.9,0.33,0.451
2024-02-11 16:00:00,16,42,52.9,13.8,55.2,2.27,0.325
2024-02-11 17:00:00,17,42,59.2,15.0,61.6,2.32,0.225
2024-02-11 18:00:00,18,42,43.2,15.8,64.1,4.34,0.27
2024-02-11 19:00:00,19,42,65.7,15.4,63.7,0.08,0.032
2024-02-11 20:00:00,20,42,26.7,18.4,51.0,1.22,0.036
2024-02-11 21:00:00,21,42,9.1,15.7,50.2,0.76,0.03
2024-02-11 22:00:00,22,42,77.9,17.2,66.7,5.59,0.0
2024-02-11 23:00:00,23,42,19.6,15.8,43.7,0.64,0.0
2024-02-12 00:00:00,0,43,46.9,14.5,62.2,4.26,0.035
2024-02-12 01:00:00,1,43,35.9,15.6,46.9,1.64,0.0
2024-02-12 02:00:00,2,43,56.7,14.8,53.8,2.99,0.0
2024-02-12 03:00:00,3,43,31.5,21.7,53.1,3.84,0.0
2024-02-12 04:00:00,4,43,24.0,15.2,58.3,4.62,0.08
2024-02-12 05:00:00,5,43,39.8,12.8,52.3,4.77,0.051
2024-02-12 06:00:00,6,43,62.3,16.1,58.8,4.41,0.0
2024-02-12 07:00:00,7,43,20.2,13.0,56.9,0.54,0.228
2024-02-12 08:00:00,8,43,30.1,13.3,67.0,1.12,0.273
2024-02-12 09:00:00,9,43,54.8,17.5,59.8,3.3,0.359
2024-02-12 10:00:00,10,43,12.1,12.0,52.9,0.46,0.786
2024-02-12 11:00:00,11,43,31.5,16.6,54.6,2.44,0.726
2024-02-12 12:00:00,12,43,57.5,21.2,56.5,3.17,0.488
2024-02-12 13:00:00,13,43,50.0,17.4,49.2,1.74,0.644
2024-02-12 14:00:00,14,43,24.7,18.8,54.3,5.92,0.825
2024-02-12 15:00:00,15,43,30.7,16.4,60.2,1.18,0.633
2024-02-12 16:00:00,16,43,30.4,14.0,61.6,2.41,0.558
2024-02-12 17:00:00,17,43,8.3,17.2,57.0,3.44,0.396
2024-02-12 18:00:00,18,43,53.2,15.7,64.4,3.08,0.163
2024-02-12 19:00:00,19,43,76.0,16.1,62.5,1.33,0.0
2024-02-12 20:00:00,20,43,53.9,17.6,67.9,1.36,0.0
2024-02-12 21:00:00,21,43,54.4,16.5,64.5,3.64,0.0
2024-02-12 22:00:00,22,43,54.6,17.7,65.8,4.86,0.015
2024-02-12 23:00:00,23,43,29.3,16.4,59.9,3.23,0.054
2024-02-13 00:00:00,0,44,24.7,16.3,49.9,7.39,0.0
2024-02-13 01:00:00,1,44,15.1,21.5,52.4,1.25,0.0
2024-02-13 02:00:00,2,44,42.5,16.1,62.4,3.74,0.0
2024-02-13 03:00:00,3,44,74.0,14.4,67.8,2.68,0.0
2024-02-13 04:00:00,4,44,70.0,14.0,67.8,5.35,0.024
2024-02-13 05:00:00,5,44,3.7,14.4,59.3,4.04,0.015
2024-02-13 06:00:00,6,44,52.2,16.4,53.4,5.6,0.0
2024-02-13 07:00:00,7,44,51.2,20.3,59.2,5.64,0.125
2024-02-13 08:00:00,8,44,15.4,15.6,48.1,1.97,0.397
2024-02-13 09:00:00,9,44,71.7,16.3,66.6,3.6,0.287
2024-02-13 10:00:00,10,44,46.7,17.1,57.5,2.52,0.483
2024-02-13 11:00:00,11,44,38.2,18.5,59.1,4.54,0.677
2024-02-13 12:00:00,12,44,56.4,18.9,59.4,2.0,0.618
2024-02-13 13:00:00,13,44,47.2,21.2,62.9,1.99,0.488
2024-02-13 14:00:00,14,44,49.7,18.0,60.4,2.02,0.539
2024-02-13 15:00:00,15,44,19.3,19.5,56.4,5.31,0.678
2024-02-13 16:00:00,16,44,14.7,23.4,50.4,2.99,0.683
2024-02-13 17:00:00,17,44,64.6,19.3,60.9,0.87,0.234
2024-02-13 18:00:00,18,44,25.3,19.0,56.0,3.09,0.26
2024-02-13 19:00:00,19,44,19.3,11.9,51.3,1.53,0.0
2024-02-13 20:00:00,20,44,34.8,14.6,59.3,2.41,0.0
2024-02-13 21:00:00,21,44,27.1,17.0,58.5,0.36,0.0
2024-02-13 22:00:00,22,44,33.2,14.6,54.2,3.11,0.04
2024-02-13 23:00:00,23,44,23.0,18.8,60.4,3.12,0.045
2024-02-14 00:00:00,0,45,35.5,17.0,49.9,2.12,0.016
2024-02-14 01:00:00,1,45,15.3,20.1,56.8,2.61,0.0
2024-02-14 02:00:00,2,45,21.6,12.3,54.7,2.17,0.075
2024-02-14 03:00:00,3,45,50.4,12.5,53.1,2.83,0.113
2024-02-14 04:00:00,4,45,37.4,20.0,61.4,1.74,0.0
2024-02-14 05:00:00,5,45,14.9,15.9,50.5,1.92,0.023
2024-02-14 06:00:00,6,45,44.3,17.7,53.9,3.21,0.008
2024-02-14 07:00:00,7,45,7.6,20.7,56.1,3.07,0.224
2024-02-14 08:00:00,8,45,45.0,10.9,59.8,2.83,0.368
2024-02-14 09:00:00,9,45,28.4,15.6,59.6,0.08,0.557
2024-02-14 10:00:00,10,45,7.9,18.5,49.0,0.9,0.874
2024-02-14 11:00:00,11,45,44.1,17.3,72.0,5.31,0.691
2024-02-14 12:00:00,12,45,43.8,10.0,55.4,2.04,0.582
2024-02-14 13:00:00,13,45,50.5,17.1,64.2,5.21,0.635
2024-02-14 14:00:00,14,45,54.4,14.5,60.1,0.97,0.561
2024-02-14 15:00:00,15,45,34.0,18.4,56.7,2.33,0.678
2024-02-14 16:00:00,16,45,68.7,16.3,66.7,3.56,0.39
2024-02-14 17:00:00,17,45,13.0,12.3,54.3,1.74,0.411
2024-02-14 18:00:00,18,45,17.2,19.0,61.8,3.53,0.193
2024-02-14 19:00:00,19,45,55.6,19.9,59.2,3.36,0.0
2024-02-14 20:00:00,20,45,58.8,19.5,61.7,0.54,0.15
2024-02-14 21:00:00,21,45,55.8,14.9,60.6,1.91,0.063
2024-02-14 22:00:00,22,45,56.2,15.8,66.8,6.2,0.076
2024-02-14 23:00:00,23,45,55.6,17.2,61.8,3.11,0.0
2024-02-15 00:00:00,0,46,39.4,19.0,55.8,2.86,0.005
2024-02-15 01:00:00,1,46,28.0,23.9,56.0,4.67,0.062
2024-02-15 02:00:00,2,46,40.5,19.1,50.3,0.84,0.017
2024-02-15 03:00:00,3,46,40.3,15.7,59.3,5.97,0.0
2024-02-15 04:00:00,4,46,57.6,18.9,63.8,4.84,0.0
2024-02-15 05:00:00,5,46,12.7,17.3,43.3,1.09,0.0
2024-02-15 06:00:00,6,46,45.2,20.0,54.1,6.23,0.0
2024-02-15 07:00:00,7,46,42.5,16.7,65.2,1.59,0.104
2024-02-15 08:00:00,8,46,45.0,16.0,53.7,0.76,0.27
2024-02-15 09:00:00,9,46,24.1,16.3,56.2,1.96,0.676
2024-02-15 10:00:00,10,46,36.2,19.7,51.9,1.5,0.677
2024-02-15 11:00:00,11,46,7.6,15.6,49.6,0.75,0.997
2024-02-15 12:00:00,12,46,63.7,14.6,68.4,2.37,0.578
2024-02-15 13:00:00,13,46,94.5,17.7,63.8,1.73,0.123
2024-02-15 14:00:00,14,46,16.0,19.9,58.3,6.95,0.923
2024-02-15 15:00:00,15,46,23.3,15.1,55.4,4.66,0.779
2024-02-15 16:00:00,16,46,5.6,14.5,64.6,3.48,0.664
2024-02-15 17:00:00,17,46,42.5,14.8,56.0,1.02,0.266
2024-02-15 18:00:00,18,46,45.3,16.8,57.8,3.11,0.158
2024-02-15 19:00:00,19,46,21.9,20.3,56.3,1.06,0.0
2024-02-15 20:00:00,20,46,43.8,25.0,52.1,0.98,0.017
2024-02-15 21:00:00,21,46,27.6,12.7,52.7,3.86,0.039
2024-02-15 22:00:00,22,46,58.5,15.5,58.7,4.31,0.013
2024-02-15 23:00:00,23,46,19.1,18.9,55.7,6.25,0.012
2024-02-16 00:00:00,0,47,45.9,16.8,58.2,0.27,0.0
2024-02-16 01:00:00,1,47,49.0,17.6,66.0,3.25,0.0
2024-02-16 02:00:00,2,47,59.0,18.5,61.2,6.15,0.0
2024-02-16 03:00:00,3,47,15.4,19.3,52.9,3.47,0.058
2024-02-16 04:00:00,4,47,52.1,23.5,51.9,1.75,0.0
2024-02-16 05:00:00,5,47,24.1,15.6,56.3,2.87,0.005
2024-02-16 06:00:00,6,47,35.4,18.2,61.8,1.8,0.0
2024-02-16 07:00:00,7,47,49.8,12.0,57.3,1.47,0.156
2024-02-16 08:00:00,8,47,19.3,17.8,54.8,2.95,0.474
2024-02-16 09:00:00,9,47,12.9,17.9,48.3,4.33,0.793
2024-02-16 10:00:00,10,47,20.6,14.7,51.0,0.8,0.821
2024-02-16 11:00:00,11,47,55.2,15.1,50.2,3.92,0.518
2024-02-16 12:00:00,12,47,61.2,13.7,59.4,2.85,0.627
2024-02-16 13:00:00,13,47,34.5,17.8,49.1,7.43,0.743
2024-02-16 14:00:00,14,47,33.0,23.3,60.4,3.83,0.728
2024-02-16 15:00:00,15,47,60.4,17.0,59.3,1.02,0.5
2024-02-16 16:00:00,16,47,32.2,24.8,54.2,6.79,0.543
2024-02-16 17:00:00,17,47,16.9,20.5,49.2,1.8,0.489
2024-02-16 18:00:00,18,47,30.9,16.0,57.3,1.15,0.268
2024-02-16 19:00:00,19,47,16.4,15.8,48.2,0.49,0.0
2024-02-16 20:00:00,20,47,29.8,14.7,48.7,3.96,0.069
2024-02-16 21:00:00,21,47,49.3,19.2,68.4,3.66,0.032
2024-02-16 22:00:00,22,47,56.2,17.5,70.9,3.16,0.059
2024-02-16 23:00:00,23,47,34.7,18.9,57.0,4.89,0.009
2024-02-17 00:00:00,0,48,13.6,16.2,56.3,4.86,0.01
2024-02-17 01:00:00,1,48,3.6,18.7,42.1,1.56,0.021
