timestamp,temperature,humidity,co2,light,hour,occupied
2024-01-27 06:25:00,20.21,44.11,413.43,30.66,6,0
2024-01-27 06:30:00,19.86,38.39,435.05,20.97,6,0
2024-01-27 06:35:00,20.45,36.07,421.88,19.88,6,0
2024-01-27 06:40:00,20.12,39.6,400.88,20.67,6,0
2024-01-27 06:45:00,19.96,34.29,398.63,17.76,6,0
2024-01-27 06:50:00,20.11,36.46,389.42,7.73,6,0
2024-01-27 06:55:00,20.6,42.57,398.66,22.5,6,0
2024-01-27 07:00:00,20.08,49.59,556.07,433.83,7,1
2024-01-27 07:05:00,20.37,40.79,384.8,22.39,7,0
2024-01-27 07:10:00,20.35,36.86,387.15,11.21,7,0
2024-01-27 07:15:00,20.35,43.28,379.65,7.12,7,0
2024-01-27 07:20:00,20.15,42.19,474.25,198.0,7,1
2024-01-27 07:25:00,19.63,45.6,394.77,1.17,7,0
2024-01-27 07:30:00,19.99,41.5,380.64,16.11,7,0
2024-01-27 07:35:00,19.64,38.14,370.35,10.47,7,0
2024-01-27 07:40:00,19.92,41.89,380.71,4.72,7,0
2024-01-27 07:45:00,19.63,49.06,800.3,169.32,7,1
2024-01-27 07:50:00,20.78,42.32,423.51,5.79,7,0
2024-01-27 07:55:00,20.8,38.01,397.31,12.48,7,0
2024-01-27 08:00:00,20.88,46.07,622.22,228.44,8,1
2024-01-27 08:05:00,20.27,44.23,385.62,66.86,8,0
2024-01-27 08:10:00,21.15,45.41,561.88,328.13,8,1
2024-01-27 08:15:00,20.64,43.13,452.39,61.53,8,0
2024-01-27 08:20:00,22.01,43.25,801.06,395.14,8,1
2024-01-27 08:25:00,19.85,37.46,412.43,45.62,8,0
2024-01-27 08:30:00,20.26,40.12,408.97,55.21,8,0
2024-01-27 08:35:00,20.51,50.13,729.27,326.97,8,1
2024-01-27 08:40:00,19.09,38.1,400.36,35.65,8,0
2024-01-27 08:45:00,21.18,42.11,379.72,74.3,8,0
2024-01-27 08:50:00,21.59,43.57,516.2,335.87,8,1
2024-01-27 08:55:00,20.97,37.75,408.27,55.74,8,0
2024-01-27 09:00:00,21.63,40.23,626.46,234.1,9,1
2024-01-27 09:05:00,21.88,43.32,550.79,312.64,9,1
2024-01-27 09:10:00,20.18,48.27,778.1,239.4,9,1
2024-01-27 09:15:00,20.49,42.54,366.6,43.98,9,0
2024-01-27 09:20:00,20.67,42.27,409.77,55.27,9,0
2024-01-27 09:25:00,20.28,43.17,426.66,33.16,9,0
2024-01-27 09:30:00,20.12,39.73,388.63,55.35,9,0
2024-01-27 09:35:00,22.2,49.42,698.38,334.87,9,1
2024-01-27 09:40:00,20.19,38.41,423.02,52.5,9,0
2024-01-27 09:45:00,19.92,36.04,420.44,49.69,9,0
2024-01-27 09:50:00,20.51,41.45,376.26,40.24,9,0
2024-01-27 09:55:00,19.29,43.9,766.0,437.09,9,1
2024-01-27 10:00:00,21.01,40.16,779.94,355.59,10,1
2024-01-27 10:05:00,19.41,38.11,401.69,48.41,10,0
2024-01-27 10:10:00,21.68,45.49,565.63,423.75,10,1
2024-01-27 10:15:00,20.85,41.54,741.51,242.08,10,1
2024-01-27 10:20:00,19.93,38.25,399.51,50.66,10,0
2024-01-27 10:25:00,20.63,39.83,448.14,66.32,10,0
2024-01-27 10:30:00,21.51,45.51,628.97,162.85,10,1
2024-01-27 10:35:00,20.97,35.93,392.51,46.81,10,0
2024-01-27 10:40:00,21.02,46.46,571.0,279.06,10,1
2024-01-27 10:45:00,20.11,42.88,414.65,52.91,10,0
2024-01-27 10:50:00,21.29,41.42,653.91,206.29,10,1
2024-01-27 10:55:00,20.55,39.41,703.75,167.3,10,1
2024-01-27 11:00:00,21.24,46.8,747.89,240.58,11,1
2024-01-27 11:05:00,19.61,40.84,353.39,29.47,11,0
2024-01-27 11:10:00,20.11,49.1,706.31,278.88,11,1
2024-01-27 11:15:00,20.28,44.23,791.0,178.51,11,1
2024-01-27 11:20:00,20.96,43.74,599.18,386.35,11,1
2024-01-27 11:25:00,19.74,45.39,389.97,34.07,11,0
2024-01-27 11:30:00,19.8,42.49,422.08,43.22,11,0
2024-01-27 11:35:00,19.8,47.17,569.96,195.53,11,1
2024-01-27 11:40:00,20.91,40.42,622.35,395.47,11,1
2024-01-27 11:45:00,21.63,42.66,729.26,263.3,11,1
2024-01-27 11:50:00,20.86,43.02,677.22,308.87,11,1
2024-01-27 11:55:00,21.45,44.98,721.03,203.12,11,1
2024-01-27 12:00:00,20.77,37.36,387.32,51.0,12,0
2024-01-27 12:05:00,20.83,34.79,785.99,237.18,12,1
2024-01-27 12:10:00,19.22,39.09,398.49,58.6,12,0
2024-01-27 12:15:00,20.91,39.4,739.38,383.62,12,1
2024-01-27 12:20:00,19.99,36.02,413.34,47.55,12,0
2024-01-27 12:25:00,20.17,47.12,393.17,49.58,12,0
2024-01-27 12:30:00,20.58,44.02,374.46,30.83,12,0
2024-01-27 12:35:00,20.46,41.28,386.0,39.35,12,0
2024-01-27 12:40:00,21.34,41.19,553.87,215.28,12,1
2024-01-27 12:45:00,20.4,41.75,702.68,425.94,12,1
2024-01-27 12:50:00,21.75,40.74,595.23,207.97,12,1
2024-01-27 12:55:00,20.88,43.88,709.17,392.65,12,1
2024-01-27 13:00:00,20.84,47.6,702.94,348.78,13,1
2024-01-27 13:05:00,20.27,36.87,398.73,39.19,13,0
2024-01-27 13:10:00,20.58,45.55,651.69,153.87,13,1
2024-01-27 13:15:00,19.96,42.07,397.05,35.42,13,0
2024-01-27 13:20:00,20.93,41.57,636.66,160.51,13,1
2024-01-27 13:25:00,19.53,40.01,392.56,48.7,13,0
2024-01-27 13:30:00,21.19,43.93,803.4,433.05,13,1
2024-01-27 13:35:00,20.54,49.39,698.85,167.73,13,1
2024-01-27 13:40:00,20.55,36.11,403.58,53.48,13,0
2024-01-27 13:45:00,19.99,37.68,436.23,56.21,13,0
2024-01-27 13:50:00,20.94,48.98,708.52,319.88,13,1
2024-01-27 13:55:00,20.84,40.81,746.46,389.57,13,1
2024-01-27 14:00:00,20.96,44.46,558.46,226.61,14,1
2024-01-27 14:05:00,20.86,37.97,395.44,53.63,14,0
2024-01-27 14:10:00,21.97,42.46,560.13,339.95,14,1
2024-01-27 14:15:00,19.59,37.96,377.78,49.21,14,0
2024-01-27 14:20:00,20.94,52.59,604.03,396.74,14,1
2024-01-27 14:25:00,21.2,42.47,752.72,180.48,14,1
2024-01-27 14:30:00,22.3,49.16,653.34,316.24,14,1
2024-01-27 14:35:00,20.4,36.83,393.57,47.97,14,0
2024-01-27 14:40:00,20.19,37.68,423.74,47.34,14,0
2024-01-27 14:45:00,19.95,36.54,398.74,45.77,14,0
2024-01-27 14:50:00,22.33,46.25,636.48,319.59,14,1
2024-01-27 14:55:00,19.69,41.49,387.02,57.05,14,0
2024-01-27 15:00:00,22.18,46.78,719.43,295.0,15,1
2024-01-27 15:05:00,21.16,47.26,688.95,283.8,15,1
2024-01-27 15:10:00,21.14,48.57,714.77,194.05,15,1
2024-01-27 15:15:00,21.39,42.51,568.08,267.4,15,1
2024-01-27 15:20:00,22.66,42.92,717.8,390.65,15,1
2024-01-27 15:25:00,20.69,46.57,757.06,430.67,15,1
2024-01-27 15:30:00,19.93,41.43,367.68,49.87,15,0
2024-01-27 15:35:00,20.59,50.78,636.91,400.54,15,1
2024-01-27 15:40:00,20.04,40.95,399.12,54.74,15,0
2024-01-27 15:45:00,20.64,38.47,363.34,39.05,15,0
2024-01-27 15:50:00,20.42,41.48,416.55,50.86,15,0
2024-01-27 15:55:00,22.0,42.33,626.65,327.31,15,1
2024-01-27 16:00:00,21.2,43.73,557.26,308.32,16,1
2024-01-27 16:05:00,20.86,42.86,693.61,255.22,16,1
2024-01-27 16:10:00,21.59,46.54,475.19,312.39,16,1
2024-01-27 16:15:00,20.29,47.95,415.18,55.72,16,0
2024-01-27 16:20:00,21.61,44.53,693.45,169.53,16,1
2024-01-27 16:25:00,20.97,43.21,692.13,336.78,16,1
2024-01-27 16:30:00,19.56,40.48,373.67,43.15,16,0
2024-01-27 16:35:00,19.91,47.04,734.77,359.2,16,1
2024-01-27 16:40:00,21.03,44.88,573.97,203.7,16,1
2024-01-27 16:45:00,18.39,36.99,400.24,39.22,16,0
2024-01-27 16:50:00,21.44,39.42,499.12,300.08,16,1
2024-01-27 16:55:00,21.29,39.21,612.8,295.18,16,1
2024-01-27 17:00:00,21.0,44.27,491.47,299.06,17,1
2024-01-27 17:05:00,21.72,47.6,580.89,429.4,17,1
2024-01-27 17:10:00,20.5,38.15,335.26,50.81,17,0
2024-01-27 17:15:00,21.86,45.63,572.19,219.1,17,1
2024-01-27 17:20:00,20.02,38.87,413.84,66.88,17,0
2024-01-27 17:25:00,20.51,42.32,803.42,297.19,17,1
2024-01-27 17:30:00,21.69,43.41,711.7,354.33,17,1
2024-01-27 17:35:00,19.52,37.52,377.91,36.8,17,0
2024-01-27 17:40:00,21.49,47.48,684.12,378.92,17,1
2024-01-27 17:45:00,21.13,45.24,674.25,327.84,17,1
2024-01-27 17:50:00,21.45,49.28,741.73,319.98,17,1
2024-01-27 17:55:00,20.84,44.66,572.99,382.57,17,1
2024-01-27 18:00:00,21.18,50.38,612.28,179.27,18,1
2024-01-27 18:05:00,20.66,50.78,785.9,319.3,18,1
2024-01-27 18:10:00,19.95,39.57,421.54,42.8,18,0
2024-01-27 18:15:00,20.2,41.72,624.32,270.28,18,1
2024-01-27 18:20:00,20.92,47.24,676.77,355.25,18,1
2024-01-27 18:25:00,21.15,44.12,740.83,144.01,18,1
2024-01-27 18:30:00,21.72,47.65,736.66,362.31,18,1
2024-01-27 18:35:00,21.11,46.61,780.82,410.86,18,1
2024-01-27 18:40:00,20.45,42.48,399.5,48.13,18,0
2024-01-27 18:45:00,20.39,48.35,557.07,281.35,18,1
2024-01-27 18:50:00,20.66,43.35,385.8,38.92,18,0
2024-01-27 18:55:00,19.87,40.82,387.14,80.26,18,0
2024-01-27 19:00:00,21.61,43.3,660.93,409.75,19,1
2024-01-27 19:05:00,19.08,38.66,417.57,0.0,19,0
2024-01-27 19:10:00,21.72,46.6,752.26,263.93,19,1
2024-01-27 19:15:00,19.89,34.67,381.94,2.99,19,0
2024-01-27 19:20:00,22.54,45.92,760.48,338.97,19,1
2024-01-27 19:25:00,21.13,52.41,630.26,323.81,19,1
2024-01-27 19:30:00,21.25,40.93,521.3,280.81,19,1
2024-01-27 19:35:00,21.73,42.77,557.99,227.82,19,1
2024-01-27 19:40:00,21.97,43.53,520.43,416.59,19,1
2024-01-27 19:45:00,21.15,42.03,678.61,357.32,19,1
2024-01-27 19:50:00,21.99,48.44,771.61,243.42,19,1
2024-01-27 19:55:00,22.29,49.37,714.58,174.12,19,1
2024-01-27 20:00:00,20.41,39.33,622.07,337.49,20,1
2024-01-27 20:05:00,20.85,46.96,486.13,442.91,20,1
2024-01-27 20:10:00,20.88,33.62,399.95,4.81,20,0
2024-01-27 20:15:00,21.86,44.74,497.85,309.39,20,1
2024-01-27 20:20:00,21.64,51.13,741.43,405.16,20,1
2024-01-27 20:25:00,22.44,42.45,525.44,341.53,20,1
2024-01-27 20:30:00,20.08,43.33,405.2,4.55,20,0
2024-01-27 20:35:00,20.73,47.1,506.14,270.44,20,1
2024-01-27 20:40:00,19.78,39.16,394.95,0.09,20,0
2024-01-27 20:45:00,21.43,50.32,678.08,241.5,20,1
2024-01-27 20:50:00,19.91,41.73,377.16,0.0,20,0
2024-01-27 20:55:00,22.93,43.61,747.1,348.61,20,1
2024-01-27 21:00:00,21.14,45.33,672.14,316.11,21,1
2024-01-27 21:05:00,21.45,44.94,702.13,318.0,21,1
2024-01-27 21:10:00,20.39,36.89,378.57,8.57,21,0
2024-01-27 21:15:00,20.5,44.4,568.99,212.02,21,1
2024-01-27 21:20:00,21.25,40.93,693.88,417.42,21,1
2024-01-27 21:25:00,20.37,45.39,375.3,15.67,21,0
2024-01-27 21:30:00,20.71,44.28,727.32,229.68,21,1
2024-01-27 21:35:00,20.04,43.82,392.66,0.0,21,0
2024-01-27 21:40:00,21.79,44.25,575.71,269.14,21,1
2024-01-27 21:45:00,19.01,41.7,420.64,25.83,21,0
2024-01-27 21:50:00,20.8,42.88,550.19,404.78,21,1
2024-01-27 21:55:00,21.12,37.81,490.95,412.36,21,1
2024-01-27 22:00:00,21.18,46.82,653.47,178.15,22,1
2024-01-27 22:05:00,21.65,46.76,666.54,426.42,22,1
2024-01-27 22:10:00,21.08,46.09,708.41,291.02,22,1
2024-01-27 22:15:00,20.13,50.7,521.94,296.11,22,1
2024-01-27 22:20:00,20.18,46.88,679.07,184.92,22,1
2024-01-27 22:25:00,21.33,42.18,735.16,272.4,22,1
2024-01-27 22:30:00,19.9,38.59,385.34,30.34,22,0
2024-01-27 22:35:00,22.03,41.25,769.17,228.74,22,1
2024-01-27 22:40:00,19.7,40.68,390.88,0.0,22,0
2024-01-27 22:45:00,20.67,42.31,676.16,427.67,22,1
2024-01-27 22:50:00,21.84,49.47,798.53,417.58,22,1
2024-01-27 22:55:00,20.77,48.51,499.87,307.9,22,1
2024-01-27 23:00:00,21.18,45.19,415.45,6.57,23,0
2024-01-27 23:05:00,19.32,40.22,399.37,7.9,23,0
2024-01-27 23:10:00,19.85,44.63,414.41,0.0,23,0
2024-01-27 23:15:00,20.12,39.52,371.79,11.73,23,0
2024-01-27 23:20:00,20.31,42.18,409.77,34.78,23,0
2024-01-27 23:25:00,20.29,45.14,379.91,14.78,23,0
2024-01-27 23:30:00,21.31,47.74,730.75,40.17,23,1
2024-01-27 23:35:00,20.31,40.57,406.36,15.91,23,0
2024-01-27 23:40:00,20.55,38.7,411.37,0.0,23,0
2024-01-27 23:45:00,20.22,40.36,387.87,19.16,23,0
2024-01-27 23:50:00,20.04,41.34,408.63,0.0,23,0
2024-01-27 23:55:00,21.73,43.76,670.16,40.68,23,1
2024-01-28 00:00:00,20.64,43.13,385.52,20.32,0,0
2024-01-28 00:05:00,19.62,41.08,369.09,7.82,0,0
2024-01-28 00:10:00,20.48,39.79,381.17,15.17,0,0
2024-01-28 00:15:00,19.28,40.01,372.48,11.22,0,0
2024-01-28 00:20:00,20.28,43.25,369.12,8.76,0,0
2024-01-28 00:25:00,20.0,47.25,405.07,3.42,0,0
2024-01-28 00:30:00,20.37,41.81,392.54,26.43,0,0
2024-01-28 00:35:00,19.94,42.52,351.11,0.0,0,0
2024-01-28 00:40:00,19.83,38.39,403.0,22.0,0,0
2024-01-28 00:45:00,19.61,43.79,405.55,0.0,0,0
2024-01-28 00:50:00,20.24,41.84,403.32,25.82,0,0
2024-01-28 00:55:00,20.3,35.0,421.11,3.12,0,0
2024-01-28 01:00:00,20.12,38.98,378.91,18.47,1,0
2024-01-28 01:05:00,20.83,37.32,407.34,16.82,1,0
2024-01-28 01:10:00,20.41,41.08,412.65,17.26,1,0
2024-01-28 01:15:00,20.1,35.94,412.67,11.14,1,0
2024-01-28 01:20:00,19.53,38.2,375.06,12.86,1,0
2024-01-28 01:25:00,20.51,40.81,438.08,0.0,1,0
2024-01-28 01:30:00,20.83,44.48,416.71,1.06,1,0
2024-01-28 01:35:00,20.17,37.27,423.77,10.61,1,0
2024-01-28 01:40:00,22.06,39.74,514.76,40.1,1,1
2024-01-28 01:45:00,19.57,41.24,414.79,2.02,1,0
2024-01-28 01:50:00,20.47,39.25,446.7,7.62,1,0
2024-01-28 01:55:00,21.02,40.63,674.48,48.03,1,1
2024-01-28 02:00:00,19.84,38.21,362.7,7.32,2,0
2024-01-28 02:05:00,19.68,39.92,440.84,9.47,2,0
2024-01-28 02:10:00,19.21,41.57,411.74,4.73,2,0
2024-01-28 02:15:00,19.73,41.83,384.59,7.2,2,0
2024-01-28 02:20:00,19.6,39.8,399.53,22.56,2,0
2024-01-28 02:25:00,18.64,36.34,399.14,9.2,2,0
2024-01-28 02:30:00,20.48,35.86,379.2,22.73,2,0
2024-01-28 02:35:00,20.35,32.3,391.69,4.49,2,0
2024-01-28 02:40:00,20.84,38.83,410.18,3.22,2,0
2024-01-28 02:45:00,20.16,44.46,371.05,15.91,2,0
2024-01-28 02:50:00,20.04,39.05,400.52,11.48,2,0
2024-01-28 02:55:00,19.82,41.74,398.26,4.31,2,0
2024-01-28 03:00:00,19.95,36.97,416.01,12.22,3,0
2024-01-28 03:05:00,19.85,43.42,417.26,0.0,3,0
2024-01-28 03:10:00,19.19,41.41,383.36,0.0,3,0
2024-01-28 03:15:00,21.35,50.7,550.4,55.31,3,1
2024-01-28 03:20:00,19.23,35.59,367.81,25.25,3,0
2024-01-28 03:25:00,19.39,39.83,386.32,10.97,3,0
2024-01-28 03:30:00,19.9,41.88,406.22,5.63,3,0
2024-01-28 03:35:00,20.26,40.74,421.07,12.63,3,0
2024-01-28 03:40:00,19.93,40.59,408.27,7.01,3,0
2024-01-28 03:45:00,20.29,41.69,377.88,15.23,3,0
2024-01-28 03:50:00,20.36,40.76,385.93,21.4,3,0
2024-01-28 03:55:00,19.97,40.51,389.66,4.65,3,0
2024-01-28 04:00:00,19.99,38.01,404.53,27.27,4,0
2024-01-28 04:05:00,19.85,39.93,415.39,9.47,4,0
2024-01-28 04:10:00,20.37,37.18,419.94,2.26,4,0
2024-01-28 04:15:00,20.12,44.22,396.0,2.67,4,0
2024-01-28 04:20:00,20.24,43.53,388.25,22.75,4,0
2024-01-28 04:25:00,20.48,37.77,352.07,18.96,4,0
2024-01-28 04:30:00,21.22,39.83,400.31,13.32,4,0
2024-01-28 04:35:00,19.76,39.73,403.15,0.0,4,0
2024-01-28 04:40:00,19.83,40.21,376.84,8.17,4,0
2024-01-28 04:45:00,20.19,45.23,409.38,12.14,4,0
2024-01-28 04:50:00,20.53,38.85,392.06,26.04,4,0
2024-01-28 04:55:00,20.58,39.23,350.88,26.01,4,0
2024-01-28 05:00:00,20.06,44.69,370.13,18.69,5,0
2024-01-28 05:05:00,19.94,36.46,380.09,6.78,5,0
2024-01-28 05:10:00,20.08,41.3,367.73,18.64,5,0
2024-01-28 05:15:00,19.86,42.63,397.61,0.0,5,0
2024-01-28 05:20:00,19.54,39.8,420.03,4.98,5,0
2024-01-28 05:25:00,19.33,37.85,377.16,20.71,5,0
2024-01-28 05:30:00,20.26,35.98,393.03,13.54,5,0
2024-01-28 05:35:00,20.1,36.63,400.82,6.57,5,0
2024-01-28 05:40:00,20.04,39.44,438.62,21.34,5,0
2024-01-28 05:45:00,20.1,45.35,408.71,12.4,5,0
2024-01-28 05:50:00,20.21,40.22,427.77,15.76,5,0
2024-01-28 05:55:00,20.71,37.41,380.26,21.07,5,0
2024-01-28 06:00:00,20.35,39.04,380.2,0.0,6,0
2024-01-28 06:05:00,20.08,41.61,410.87,9.22,6,0
2024-01-28 06:10:00,19.71,41.67,431.66,10.47,6,0
2024-01-28 06:15:00,20.32,41.68,380.19,0.0,6,0
2024-01-28 06:20:00,20.01,38.3,374.86,20.23,6,0
2024-01-28 06:25:00,20.34,41.73,374.11,0.0,6,0
2024-01-28 06:30:00,20.07,45.94,436.43,0.76,6,0
2024-01-28 06:35:00,21.72,43.97,784.13,43.12,6,1
2024-01-28 06:40:00,19.56,37.46,402.27,25.04,6,0
2024-01-28 06:45:00,20.14,45.77,400.67,0.0,6,0
2024-01-28 06:50:00,19.91,40.55,441.99,2.59,6,0
2024-01-28 06:55:00,20.04,42.81,421.18,13.21,6,0
2024-01-28 07:00:00,19.58,35.05,376.39,20.87,7,0
2024-01-28 07:05:00,20.77,43.08,759.52,434.56,7,1
2024-01-28 07:10:00,20.58,41.71,396.92,4.56,7,0
2024-01-28 07:15:00,20.15,41.54,413.84,7.47,7,0
2024-01-28 07:20:00,19.8,43.39,368.29,26.75,7,0
2024-01-28 07:25:00,19.66,39.54,386.48,13.44,7,0
2024-01-28 07:30:00,21.55,44.11,508.22,335.93,7,1
2024-01-28 07:35:00,20.32,52.71,648.15,350.71,7,1
2024-01-28 07:40:00,20.72,52.99,607.66,250.82,7,1
2024-01-28 07:45:00,20.13,48.57,713.69,347.59,7,1
2024-01-28 07:50:00,19.69,39.41,370.77,16.28,7,0
2024-01-28 07:55:00,20.69,36.54,426.19,12.18,7,0
2024-01-28 08:00:00,19.91,38.85,394.83,59.99,8,0
2024-01-28 08:05:00,20.11,36.06,414.96,44.65,8,0
2024-01-28 08:10:00,20.39,41.35,639.39,375.78,8,1
2024-01-28 08:15:00,19.49,38.83,388.19,59.7,8,0
2024-01-28 08:20:00,19.84,37.92,427.25,48.49,8,0
2024-01-28 08:25:00,20.1,39.16,382.42,51.46,8,0
2024-01-28 08:30:00,20.96,40.41,397.88,50.72,8,0
2024-01-28 08:35:00,20.24,38.04,425.4,58.98,8,0
2024-01-28 08:40:00,21.43,43.83,646.77,311.22,8,1
2024-01-28 08:45:00,22.74,42.47,628.97,443.18,8,1
2024-01-28 08:50:00,22.54,44.16,602.44,251.79,8,1
2024-01-28 08:55:00,19.87,38.83,403.7,60.36,8,0
2024-01-28 09:00:00,21.62,41.28,609.33,183.81,9,1
2024-01-28 09:05:00,22.13,45.09,694.42,394.54,9,1
2024-01-28 09:10:00,20.85,42.16,570.65,247.42,9,1
2024-01-28 09:15:00,20.41,38.08,403.79,41.86,9,0
2024-01-28 09:20:00,20.11,37.99,358.38,51.44,9,0
2024-01-28 09:25:00,21.32,47.3,749.2,427.66,9,1
2024-01-28 09:30:00,20.86,46.18,725.76,278.39,9,1
2024-01-28 09:35:00,22.03,47.31,658.1,306.78,9,1
2024-01-28 09:40:00,21.41,46.74,528.59,342.7,9,1
2024-01-28 09:45:00,21.06,48.85,653.98,241.32,9,1
2024-01-28 09:50:00,19.6,41.61,390.92,65.92,9,0
2024-01-28 09:55:00,21.63,45.85,670.32,211.94,9,1
2024-01-28 10:00:00,19.29,41.52,437.52,56.62,10,0
2024-01-28 10:05:00,20.82,47.41,800.24,253.36,10,1
2024-01-28 10:10:00,21.62,46.01,769.04,236.83,10,1
2024-01-28 10:15:00,19.68,37.66,442.36,47.97,10,0
2024-01-28 10:20:00,21.87,39.63,558.06,300.31,10,1
2024-01-28 10:25:00,19.71,36.62,405.1,48.05,10,0
2024-01-28 10:30:00,20.26,38.05,428.42,39.62,10,0
2024-01-28 10:35:00,21.18,47.37,520.44,376.85,10,1
2024-01-28 10:40:00,21.35,43.0,630.93,318.99,10,1
2024-01-28 10:45:00,21.18,49.4,700.04,372.06,10,1
2024-01-28 10:50:00,20.93,55.04,812.2,331.31,10,1
2024-01-28 10:55:00,21.58,49.59,678.47,335.02,10,1
2024-01-28 11:00:00,20.17,44.98,428.01,53.66,11,0
2024-01-28 11:05:00,20.21,44.56,570.07,361.33,11,1
2024-01-28 11:10:00,19.93,47.11,400.68,49.13,11,0
2024-01-28 11:15:00,20.25,43.46,369.49,48.29,11,0
2024-01-28 11:20:00,20.94,38.78,708.62,321.19,11,1
2024-01-28 11:25:00,21.66,41.25,827.3,169.6,11,1
2024-01-28 11:30:00,21.6,43.64,720.38,283.14,11,1
2024-01-28 11:35:00,21.85,44.27,746.47,269.0,11,1
2024-01-28 11:40:00,20.58,38.47,376.28,43.71,11,0
2024-01-28 11:45:00,21.1,41.47,609.7,433.61,11,1
2024-01-28 11:50:00,20.87,44.4,565.08,303.72,11,1
2024-01-28 11:55:00,20.79,42.63,616.57,244.66,11,1
2024-01-28 12:00:00,21.81,44.86,577.4,205.93,12,1
2024-01-28 12:05:00,21.8,48.57,522.51,319.6,12,1
2024-01-28 12:10:00,20.23,32.19,362.36,28.46,12,0
2024-01-28 12:15:00,21.3,37.79,602.55,318.93,12,1
2024-01-28 12:20:00,20.3,43.41,774.21,420.82,12,1
2024-01-28 12:25:00,22.43,42.13,646.1,277.57,12,1
2024-01-28 12:30:00,21.4,45.35,720.06,181.76,12,1
2024-01-28 12:35:00,19.74,36.71,385.02,54.31,12,0
2024-01-28 12:40:00,21.78,45.67,554.5,376.29,12,1
2024-01-28 12:45:00,22.28,50.99,706.07,258.91,12,1
2024-01-28 12:50:00,20.98,45.68,772.71,240.64,12,1
2024-01-28 12:55:00,20.06,43.23,732.66,293.8,12,1
2024-01-28 13:00:00,21.33,44.06,533.98,208.46,13,1
2024-01-28 13:05:00,22.75,49.75,547.33,290.84,13,1
2024-01-28 13:10:00,20.38,46.47,567.46,322.78,13,1
2024-01-28 13:15:00,21.9,44.27,521.56,165.52,13,1
2024-01-28 13:20:00,19.2,37.38,413.54,45.62,13,0
2024-01-28 13:25:00,20.96,47.22,569.82,188.41,13,1
2024-01-28 13:30:00,21.65,44.92,535.89,343.6,13,1
2024-01-28 13:35:00,20.45,42.99,508.11,241.28,13,1
2024-01-28 13:40:00,22.15,48.21,656.55,443.69,13,1
2024-01-28 13:45:00,19.95,40.39,402.85,48.96,13,0
2024-01-28 13:50:00,21.55,49.16,748.91,184.06,13,1
2024-01-28 13:55:00,21.32,47.59,605.35,338.62,13,1
2024-01-28 14:00:00,21.74,41.02,536.24,289.14,14,1
2024-01-28 14:05:00,22.39,48.63,633.56,230.29,14,1
2024-01-28 14:10:00,20.24,36.37,368.74,54.18,14,0
2024-01-28 14:15:00,19.07,36.92,393.16,55.56,14,0
2024-01-28 14:20:00,19.68,37.78,380.95,54.67,14,0
2024-01-28 14:25:00,20.19,32.32,405.84,49.74,14,0
2024-01-28 14:30:00,21.63,47.17,562.53,417.68,14,1
2024-01-28 14:35:00,20.85,48.15,535.36,211.26,14,1
2024-01-28 14:40:00,21.25,44.42,519.04,431.65,14,1
2024-01-28 14:45:00,20.21,41.39,721.71,257.14,14,1
2024-01-28 14:50:00,20.72,46.19,730.2,295.14,14,1
2024-01-28 14:55:00,20.08,42.97,365.85,54.44,14,0
2024-01-28 15:00:00,20.14,41.4,407.79,42.89,15,0
2024-01-28 15:05:00,22.24,44.06,694.15,295.92,15,1
2024-01-28 15:10:00,20.49,44.36,559.69,311.7,15,1
2024-01-28 15:15:00,21.1,47.75,552.7,422.89,15,1
2024-01-28 15:20:00,20.94,44.5,701.21,409.27,15,1
2024-01-28 15:25:00,21.26,48.55,751.33,244.48,15,1
2024-01-28 15:30:00,20.96,44.65,622.23,281.35,15,1
2024-01-28 15:35:00,21.79,43.96,722.17,355.03,15,1
2024-01-28 15:40:00,21.25,48.08,754.26,223.96,15,1
2024-01-28 15:45:00,21.96,44.53,697.94,383.48,15,1
2024-01-28 15:50:00,21.17,39.73,689.68,211.35,15,1
2024-01-28 15:55:00,21.68,47.84,539.0,159.83,15,1
2024-01-28 16:00:00,20.39,50.15,681.94,286.31,16,1
2024-01-28 16:05:00,19.74,42.91,390.93,59.9,16,0
2024-01-28 16:10:00,20.39,42.49,615.8,192.32,16,1
2024-01-28 16:15:00,20.3,41.21,722.86,310.43,16,1
2024-01-28 16:20:00,21.46,46.3,742.87,178.19,16,1
2024-01-28 16:25:00,21.34,42.19,642.92,378.38,16,1
2024-01-28 16:30:00,20.46,43.04,585.11,269.77,16,1
2024-01-28 16:35:00,20.26,40.86,399.25,48.91,16,0
2024-01-28 16:40:00,21.0,49.07,686.73,377.47,16,1
2024-01-28 16:45:00,22.85,44.96,557.52,299.52,16,1
2024-01-28 16:50:00,20.75,49.95,697.9,243.42,16,1
2024-01-28 16:55:00,21.97,50.06,742.67,348.38,16,1
2024-01-28 17:00:00,19.59,40.01,389.07,62.4,17,0
2024-01-28 17:05:00,19.24,38.03,355.02,77.04,17,0
2024-01-28 17:10:00,22.23,46.15,701.07,383.82,17,1
2024-01-28 17:15:00,20.02,39.76,391.06,62.87,17,0
2024-01-28 17:20:00,20.61,40.49,547.48,295.22,17,1
2024-01-28 17:25:00,20.37,36.39,387.61,45.75,17,0
2024-01-28 17:30:00,19.6,40.81,377.88,54.53,17,0
2024-01-28 17:35:00,20.37,38.17,405.33,36.26,17,0
